date,category_code,category_id,predicted_demand,cumulative_forecast,alert
2019-12-01,electronics.telephone,2053013555573162395,174.9331230537373,174.9331230537373,Stable
2019-12-02,electronics.telephone,2053013555573162395,137.38758631293425,312.3207093666715,Stable
2019-12-03,electronics.telephone,2053013555573162395,141.05943528401838,453.3801446506899,Stable
2019-12-04,electronics.telephone,2053013555573162395,146.57216669920055,599.9523113498905,Stable
2019-12-05,electronics.telephone,2053013555573162395,144.41839143321425,744.3707027831047,Stable
2019-12-06,electronics.telephone,2053013555573162395,144.26483764557622,888.6355404286809,Stable
2019-12-07,electronics.telephone,2053013555573162395,132.5569187155269,1021.1924591442078,Stable
2019-12-08,electronics.telephone,2053013555573162395,180.71334094203652,1201.9058000862442,Stable
2019-12-09,electronics.telephone,2053013555573162395,143.16780420115558,1345.0736042873998,Stable
2019-12-10,electronics.telephone,2053013555573162395,146.83965317228254,1491.9132574596824,Stable
2019-12-11,electronics.telephone,2053013555573162395,152.35238458738723,1644.2656420470696,Stable
2019-12-12,electronics.telephone,2053013555573162395,150.19860932146594,1794.4642513685355,Stable
2019-12-13,electronics.telephone,2053013555573162395,150.0450555339375,1944.509306902473,Stable
2019-12-14,electronics.telephone,2053013555573162395,138.33713660382253,2082.8464435062956,Stable
2019-12-15,electronics.telephone,2053013555573162395,186.49355883030515,2269.3400023366007,Stable
2019-12-16,electronics.telephone,2053013555573162395,148.94802208942696,2418.2880244260277,Stable
2019-12-17,electronics.telephone,2053013555573162395,152.61987106063236,2570.90789548666,Stable
2019-12-18,electronics.telephone,2053013555573162395,158.13260247570452,2729.0404979623645,Stable
2019-12-19,electronics.telephone,2053013555573162395,155.97882720981107,2885.0193251721757,Stable
2019-12-20,electronics.telephone,2053013555573162395,155.8252734221626,3040.8445985943385,Stable
2019-12-21,electronics.telephone,2053013555573162395,144.11735449198505,3184.961953086324,Stable
2019-12-22,electronics.telephone,2053013555573162395,192.2737767185934,3377.2357298049174,Stable
2019-12-23,electronics.telephone,2053013555573162395,154.7282399777052,3531.9639697826224,Stable
2019-12-24,electronics.telephone,2053013555573162395,158.4000889488093,3690.3640587314317,Stable
2019-12-25,electronics.telephone,2053013555573162395,163.9128203640218,3854.2768790954533,Stable
2019-12-26,electronics.telephone,2053013555573162395,161.75904509799818,4016.0359241934516,Stable
2019-12-27,electronics.telephone,2053013555573162395,161.60549131038775,4177.641415503839,Stable
2019-12-28,electronics.telephone,2053013555573162395,149.89757238036185,4327.538987884201,Stable
2019-12-29,electronics.telephone,2053013555573162395,198.05399460687735,4525.592982491078,Stable
2019-12-30,electronics.telephone,2053013555573162395,160.5084578659766,4686.101440357054,Stable
2019-12-31,electronics.telephone,2053013555573162395,164.18030683716057,4850.281747194215,Stable
