date,category_code,category_id,predicted_demand,cumulative_forecast,alert
2019-12-01,electronics.audio.headphone,2053013554658804075,2301.1486181343666,2301.1486181343666,Overstock Risk
2019-12-02,electronics.audio.headphone,2053013554658804075,1504.5390551244163,3805.687673258783,Stable
2019-12-03,electronics.audio.headphone,2053013554658804075,1408.1841651405998,5213.871838399383,Stable
2019-12-04,electronics.audio.headphone,2053013554658804075,1435.9621350792672,6649.83397347865,Stable
2019-12-05,electronics.audio.headphone,2053013554658804075,1435.407029533182,8085.241003011832,Stable
2019-12-06,electronics.audio.headphone,2053013554658804075,1573.9408918633058,9659.181894875137,Stable
2019-12-07,electronics.audio.headphone,2053013554658804075,1675.4017737546187,11334.583668629755,Stable
2019-12-08,electronics.audio.headphone,2053013554658804075,2387.184887037715,13721.76855566747,Overstock Risk
2019-12-09,electronics.audio.headphone,2053013554658804075,1590.5753240266877,15312.343879694157,Stable
2019-12-10,electronics.audio.headphone,2053013554658804075,1494.2204340435783,16806.564313737734,Stable
2019-12-11,electronics.audio.headphone,2053013554658804075,1521.998403981188,18328.562717718924,Stable
2019-12-12,electronics.audio.headphone,2053013554658804075,1521.4432984360606,19850.006016154985,Stable
2019-12-13,electronics.audio.headphone,2053013554658804075,1659.9771607680066,21509.98317692299,Stable
2019-12-14,electronics.audio.headphone,2053013554658804075,1761.4380426582195,23271.42121958121,Stable
2019-12-15,electronics.audio.headphone,2053013554658804075,2473.2211559407892,25744.642375522,Overstock Risk
2019-12-16,electronics.audio.headphone,2053013554658804075,1676.6115929301986,27421.253968452198,Stable
2019-12-17,electronics.audio.headphone,2053013554658804075,1580.2567029479096,29001.51067140011,Stable
2019-12-18,electronics.audio.headphone,2053013554658804075,1608.0346728849727,30609.54534428508,Stable
2019-12-19,electronics.audio.headphone,2053013554658804075,1607.4795673403269,32217.02491162541,Stable
2019-12-20,electronics.audio.headphone,2053013554658804075,1746.0134296706046,33963.038341296015,Stable
2019-12-21,electronics.audio.headphone,2053013554658804075,1847.4743115590431,35810.51265285506,Overstock Risk
2019-12-22,electronics.audio.headphone,2053013554658804075,2559.257424844307,38369.770077699366,Overstock Risk
2019-12-23,electronics.audio.headphone,2053013554658804075,1762.6478618332244,40132.41793953259,Stable
2019-12-24,electronics.audio.headphone,2053013554658804075,1666.2929718496657,41798.71091138226,Stable
2019-12-25,electronics.audio.headphone,2053013554658804075,1694.0709417887574,43492.781853171015,Stable
2019-12-26,electronics.audio.headphone,2053013554658804075,1693.51583624212,45186.297689413135,Stable
2019-12-27,electronics.audio.headphone,2053013554658804075,1832.049698573203,47018.34738798634,Overstock Risk
2019-12-28,electronics.audio.headphone,2053013554658804075,1933.5105804642858,48951.857968450626,Overstock Risk
2019-12-29,electronics.audio.headphone,2053013554658804075,2645.293693747519,51597.15166219814,Overstock Risk
2019-12-30,electronics.audio.headphone,2053013554658804075,1848.6841307367354,53445.83579293488,Overstock Risk
2019-12-31,electronics.audio.headphone,2053013554658804075,1752.3292407538665,55198.16503368875,Stable
