date,category_code,category_id,predicted_demand,cumulative_forecast,alert
2019-12-01,electronics.telephone,2053013555531219353,32.84265875689756,32.84265875689756,Overstock Risk
2019-12-02,electronics.telephone,2053013555531219353,18.451171034817648,51.29382979171521,Stable
2019-12-03,electronics.telephone,2053013555531219353,18.528654834783865,69.82248462649908,Stable
2019-12-04,electronics.telephone,2053013555531219353,21.977920652299595,91.80040527879868,Stable
2019-12-05,electronics.telephone,2053013555531219353,19.531200602022714,111.3316058808214,Stable
2019-12-06,electronics.telephone,2053013555531219353,20.383318794553027,131.71492467537442,Stable
2019-12-07,electronics.telephone,2053013555531219353,22.981502494293093,154.69642716966752,Stable
2019-12-08,electronics.telephone,2053013555531219353,33.74946540137007,188.44589257103758,Overstock Risk
2019-12-09,electronics.telephone,2053013555531219353,19.35797767927168,207.80387025030925,Stable
2019-12-10,electronics.telephone,2053013555531219353,19.435461479253064,227.2393317295623,Stable
2019-12-11,electronics.telephone,2053013555531219353,22.884727296748906,250.12405902631122,Stable
2019-12-12,electronics.telephone,2053013555531219353,20.4380072464858,270.56206627279704,Stable
2019-12-13,electronics.telephone,2053013555531219353,21.290125439045596,291.85219171184264,Stable
2019-12-14,electronics.telephone,2053013555531219353,23.888309138771046,315.74050085061367,Stable
2019-12-15,electronics.telephone,2053013555531219353,34.65627204583437,350.39677289644806,Overstock Risk
2019-12-16,electronics.telephone,2053013555531219353,20.264784323746014,370.6615572201941,Stable
2019-12-17,electronics.telephone,2053013555531219353,20.34226812373737,391.00382534393145,Stable
2019-12-18,electronics.telephone,2053013555531219353,23.79153394122878,414.79535928516026,Stable
2019-12-19,electronics.telephone,2053013555531219353,21.344813890970244,436.1401731761305,Stable
2019-12-20,electronics.telephone,2053013555531219353,22.196932083507555,458.337105259638,Stable
2019-12-21,electronics.telephone,2053013555531219353,24.795115783201744,483.1322210428398,Stable
2019-12-22,electronics.telephone,2053013555531219353,35.563078690313986,518.6952997331538,Overstock Risk
2019-12-23,electronics.telephone,2053013555531219353,21.171590968213664,539.8668907013674,Stable
2019-12-24,electronics.telephone,2053013555531219353,21.249074768186148,561.1159654695535,Stable
2019-12-25,electronics.telephone,2053013555531219353,24.69834058570866,585.8143060552623,Stable
2019-12-26,electronics.telephone,2053013555531219353,22.2516205354229,608.0659265906852,Stable
2019-12-27,electronics.telephone,2053013555531219353,23.103738727969514,631.1696653186547,Stable
2019-12-28,electronics.telephone,2053013555531219353,25.701922427706435,656.8715877463611,Overstock Risk
2019-12-29,electronics.telephone,2053013555531219353,36.46988533478239,693.3414730811435,Overstock Risk
2019-12-30,electronics.telephone,2053013555531219353,22.078397612687997,715.4198706938315,Stable
2019-12-31,electronics.telephone,2053013555531219353,22.155881412675768,737.5757521065073,Stable
